MSType,code,name,ISIN,ListingDate,market,IndustrialClass,CFIcode
上市認購(售)權證,064784,祥碩群益9C購01,TW20Z0647848,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064785,康友群益9C購01,TW20Z0647855,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064786,GIS群益9C購04,TW20Z0647863,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064787,和潤群益9C購01,TW20Z0647871,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064788,台汽電群益9C購01,TW20Z0647889,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064789,和大國票01購01,TW20Z0647897,2020/06/15,上市,,RWSCCA
上市認購(售)權證,06478P,臺股指日盛9A售01,TW20Z06478P3,2020/02/05,上市,,RWICPE
上市認購(售)權證,064790,金像電國票01購01,TW20Z0647905,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064791,友達國票9C購01,TW20Z0647913,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064792,美律國票9C購01,TW20Z0647921,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064793,新光金國票01購02,TW20Z0647939,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064794,牧德國票01購01,TW20Z0647947,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064795,致伸國票01購01,TW20Z0647954,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064796,緯穎國票01購01,TW20Z0647962,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064797,道瓊反元大01購01,TW20Z0647970,2020/06/15,上市,,RWBCCA
上市認購(售)權證,064798,道瓊反元大9C購04,TW20Z0647988,2020/06/15,上市,,RWBCCA
上市認購(售)權證,064799,裕隆元大9C購02,TW20Z0647996,2020/06/15,上市,,RWSCCA
上市認購(售)權證,06479P,聯發科中信99售02,TW20Z06479P1,2020/02/05,上市,,RWSCPE
上市認購(售)權證,064800,鴻海元大9C購12,TW20Z0648002,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064801,鴻海元大9C購13,TW20Z0648010,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064802,台積電元大01購04,TW20Z0648028,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064803,智邦元大9C購05,TW20Z0648036,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064804,英業達元大9C購01,TW20Z0648044,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064805,金像電元大9C購04,TW20Z0648051,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064806,微星元大01購01,TW20Z0648069,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064807,義隆元大9C購03,TW20Z0648077,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064808,國產元大9C購02,TW20Z0648085,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064809,冠德元大9C購01,TW20Z0648093,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064810,嘉晶元大01購01,TW20Z0648101,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064811,華擎元大01購01,TW20Z0648119,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064812,旭富元大9C購04,TW20Z0648127,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064813,祥碩元大9C購05,TW20Z0648135,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064814,祥碩元大9C購06,TW20Z0648143,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064815,台表科元大01購01,TW20Z0648150,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064816,訊芯元大9C購01,TW20Z0648168,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064817,鈺齊元大9C購02,TW20Z0648176,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064818,華新統一01購01,TW20Z0648184,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064819,華新統一01購02,TW20Z0648192,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064820,裕隆統一9C購01,TW20Z0648200,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064821,聯電統一02購01,TW20Z0648218,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064822,台達電統一01購03,TW20Z0648226,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064823,台積電統一01購09,TW20Z0648234,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064824,台積電統一02購03,TW20Z0648242,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064825,英業達統一9C購01,TW20Z0648259,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064826,南亞科統一01購03,TW20Z0648267,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064827,友達統一02購02,TW20Z0648275,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064828,聯發科統一01購06,TW20Z0648283,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064829,義隆統一01購02,TW20Z0648291,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064830,可成統一9C購04,TW20Z0648309,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064831,宏達電統一02購01,TW20Z0648317,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064832,長榮航統一01購01,TW20Z0648325,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064833,新光金統一02購01,TW20Z0648333,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064834,大立光統一02購05,TW20Z0648341,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064835,嘉晶統一02購01,TW20Z0648358,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064836,群創統一9C購04,TW20Z0648366,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064837,TPK統一9C購02,TW20Z0648374,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064838,旭富統一01購01,TW20Z0648382,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064839,旭富統一9C購01,TW20Z0648390,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064840,彩晶統一02購01,TW20Z0648408,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064841,彩晶統一02購02,TW20Z0648416,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064842,南六統一9C購04,TW20Z0648424,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064843,巨大統一02購01,TW20Z0648432,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064844,道瓊指元富9C購01,TW20Z0648440,2020/06/15,上市,,RWBCCA
上市認購(售)權證,064845,華通元富9C購02,TW20Z0648457,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064846,旺宏元富03購01,TW20Z0648465,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064847,金像電元富9C購01,TW20Z0648473,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064848,金像電元富9C購02,TW20Z0648481,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064849,大立光元富9C購06,TW20Z0648499,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064850,智原元富9C購01,TW20Z0648507,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064851,勤誠元富03購01,TW20Z0648515,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064852,智邦台新9C購04,TW20Z0648523,2020/06/15,上市,,RWSCCE
上市認購(售)權證,064853,亞德客麥證9C購01,TW20Z0648531,2020/06/15,上市,,RWSCCE
上市認購(售)權證,064854,祥碩麥證9C購01,TW20Z0648549,2020/06/15,上市,,RWSCCE
上市認購(售)權證,064855,聯發科國泰02購01,TW20Z0648556,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064856,GIS國泰02購01,TW20Z0648564,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064857,T50反1富邦01購02,TW20Z0648572,2020/06/15,上市,,RWBCCA
上市認購(售)權證,064858,鴻海富邦01購01,TW20Z0648580,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064859,南亞科富邦01購01,TW20Z0648598,2020/06/15,上市,,RWSCCA
上市認購(售)權證,06485P,玉晶光群益9A售02,TW20Z06485P8,2020/02/05,上市,,RWSCPE
上市認購(售)權證,064860,聯發科富邦03購01,TW20Z0648606,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064861,緯創富邦9C購01,TW20Z0648614,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064862,創意富邦03購01,TW20Z0648622,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064863,台積電永豐9C購01,TW20Z0648630,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064864,金像電永豐01購01,TW20Z0648648,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064865,美律永豐9C購02,TW20Z0648655,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064866,義隆永豐9C購02,TW20Z0648663,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064867,華新科永豐9C購03,TW20Z0648671,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064868,嘉晶永豐9C購02,TW20Z0648689,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064869,景碩永豐9C購01,TW20Z0648697,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064870,中租永豐9C購01,TW20Z0648705,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064871,緯穎永豐9C購03,TW20Z0648713,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064872,南電永豐9C購02,TW20Z0648721,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064873,世紀鋼永豐9C購01,TW20Z0648739,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064874,和大兆豐9C購01,TW20Z0648747,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064875,國巨兆豐01購01,TW20Z0648754,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064876,旺宏兆豐9C購01,TW20Z0648762,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064877,可成兆豐9C購02,TW20Z0648770,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064878,大立光兆豐9C購03,TW20Z0648788,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064879,健策兆豐01購01,TW20Z0648796,2020/06/15,上市,,RWSCCA
上市認購(售)權證,06487P,聯發科統一99售02,TW20Z06487P4,2020/02/05,上市,,RWSCPE
上市認購(售)權證,064880,神達兆豐9C購01,TW20Z0648804,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064881,聯茂兆豐01購02,TW20Z0648812,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064882,同欣電兆豐9C購01,TW20Z0648820,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064883,GIS兆豐01購01,TW20Z0648838,2020/06/15,上市,,RWSCCA
上市認購(售)權證,064884,台表科第一9C購01,TW20Z0648846,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064885,T50反1中信04購01,TW20Z0648853,2020/06/16,上市,,RWBCCE
上市認購(售)權證,064886,燿華中信01購01,TW20Z0648861,2020/06/16,上市,,RWSCCE
上市認購(售)權證,064887,嘉晶中信9C購02,TW20Z0648879,2020/06/16,上市,,RWSCCE
上市認購(售)權證,064888,景碩中信9C購01,TW20Z0648887,2020/06/16,上市,,RWSCCE
上市認購(售)權證,064889,T50反1群益9C購02,TW20Z0648895,2020/06/16,上市,,RWBCCA
上市認購(售)權證,064890,聯電群益9C購02,TW20Z0648903,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064891,台達電群益9C購01,TW20Z0648911,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064892,台達電群益9C購02,TW20Z0648929,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064893,金像電群益01購02,TW20Z0648937,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064894,漢唐群益9C購02,TW20Z0648945,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064895,奇力新群益9C購02,TW20Z0648952,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064896,華新科群益01購02,TW20Z0648960,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064897,宏達電群益9C購02,TW20Z0648978,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064898,國產群益9C購01,TW20Z0648986,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064899,大立光群益9C購06,TW20Z0648994,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064900,景碩群益01購01,TW20Z0649000,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064901,牧德群益9C購01,TW20Z0649018,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064902,健策群益01購03,TW20Z0649026,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064903,新唐群益9C購01,TW20Z0649034,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064904,茂林群益9C購02,TW20Z0649042,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064905,嘉聯益群益9C購01,TW20Z0649059,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064906,台表科群益9C購02,TW20Z0649067,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064907,緯穎群益9C購02,TW20Z0649075,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064908,世紀鋼群益01購02,TW20Z0649083,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064909,華擎麥證9C購01,TW20Z0649091,2020/06/16,上市,,RWSCCE
上市認購(售)權證,06490P,鴻海富邦99售02,TW20Z06490P8,2020/02/05,上市,,RWSCPE
上市認購(售)權證,064910,臺股指麥證9C購04,TW20Z0649109,2020/06/16,上市,,RWICCE
上市認購(售)權證,064911,光寶科統一02購01,TW20Z0649117,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064912,國巨統一01購09,TW20Z0649125,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064913,燿華統一02購01,TW20Z0649133,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064914,友達統一02購03,TW20Z0649141,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064915,美律統一02購02,TW20Z0649158,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064916,玉山金統一02購01,TW20Z0649166,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064917,元大金統一02購01,TW20Z0649174,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064918,中信金統一02購01,TW20Z0649182,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064919,嘉晶統一02購02,TW20Z0649190,2020/06/16,上市,,RWSCCA
上市認購(售)權證,06491P,台積電富邦99售02,TW20Z06491P6,2020/02/05,上市,,RWSCPE
上市認購(售)權證,064920,景碩統一01購02,TW20Z0649208,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064921,景碩統一02購01,TW20Z0649216,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064922,玉晶光統一01購10,TW20Z0649224,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064923,牧德統一02購01,TW20Z0649232,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064924,健策統一9C購05,TW20Z0649240,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064925,和碩統一02購01,TW20Z0649257,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064926,臻鼎統一02購01,TW20Z0649265,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064927,瀚宇博統一02購01,TW20Z0649273,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064928,同欣電統一01購02,TW20Z0649281,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064929,台表科統一02購03,TW20Z0649299,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064930,南六統一02購02,TW20Z0649307,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064931,南六統一9C購05,TW20Z0649315,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064932,緯穎統一01購04,TW20Z0649323,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064933,矽創統一01購01,TW20Z0649331,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064934,南電統一01購02,TW20Z0649349,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064935,寶成統一02購02,TW20Z0649356,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064936,世紀鋼統一9C購02,TW20Z0649364,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064937,英業達元富9C購01,TW20Z0649372,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064938,華新科元富9C購01,TW20Z0649380,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064939,健策元富9C購03,TW20Z0649398,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064940,智伸科元富9C購01,TW20Z0649406,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064941,台積電台新9C購04,TW20Z0649414,2020/06/16,上市,,RWSCCE
上市認購(售)權證,064942,道瓊反凱基02購01,TW20Z0649422,2020/06/16,上市,,RWBCCA
上市認購(售)權證,064943,聚陽凱基9C購01,TW20Z0649430,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064944,亞德客凱基9C購03,TW20Z0649448,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064945,中橡凱基9C購01,TW20Z0649455,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064946,台積電凱基01購07,TW20Z0649463,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064947,台積電凱基01購08,TW20Z0649471,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064948,致茂凱基01購01,TW20Z0649489,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064949,南亞科凱基9C購01,TW20Z0649497,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064950,美律凱基02購01,TW20Z0649505,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064951,聯發科凱基01購04,TW20Z0649513,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064952,國泰金凱基9C購01,TW20Z0649521,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064953,嘉晶凱基9C購02,TW20Z0649539,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064954,奇鋐凱基9C購01,TW20Z0649547,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064955,健策凱基9C購03,TW20Z0649554,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064956,麗豐凱基9C購01,TW20Z0649562,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064957,台表科凱基02購02,TW20Z0649570,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064958,GIS凱基02購03,TW20Z0649588,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064959,巨大凱基9C購02,TW20Z0649596,2020/06/16,上市,,RWSCCA
上市認購(售)權證,06495P,華新科亞東9A售01,TW20Z06495P7,2020/02/06,上市,,RWSCPE
上市認購(售)權證,064960,世紀鋼凱基03購01,TW20Z0649604,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064961,台灣50元大9C購44,TW20Z0649612,2020/06/16,上市,,RWBCCA
上市認購(售)權證,064962,台灣50元大9C購45,TW20Z0649620,2020/06/16,上市,,RWBCCA
上市認購(售)權證,064963,T50反1元大9C購09,TW20Z0649638,2020/06/16,上市,,RWBCCA
上市認購(售)權證,064964,T50反1元大9C購10,TW20Z0649646,2020/06/16,上市,,RWBCCA
上市認購(售)權證,064965,臺指反元大03購02,TW20Z0649653,2020/06/16,上市,,RWBCCA
上市認購(售)權證,064966,FBVIX元大9C購03,TW20Z0649661,2020/06/16,上市,,RWBCCA
上市認購(售)權證,064967,道瓊銀元大01購01,TW20Z0649679,2020/06/16,上市,,RWBCCA
上市認購(售)權證,064968,道瓊銀元大01購02,TW20Z0649687,2020/06/16,上市,,RWBCCA
上市認購(售)權證,064969,達新元大9C購01,TW20Z0649695,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064970,東元元大9C購01,TW20Z0649703,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064971,裕隆元大01購01,TW20Z0649711,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064972,台積電元大9C購11,TW20Z0649729,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064973,智邦元大9C購06,TW20Z0649737,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064974,燿華元大9C購03,TW20Z0649745,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064975,南亞科元大9C購07,TW20Z0649752,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064976,景碩元大9C購01,TW20Z0649760,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064977,玉晶光元大01購03,TW20Z0649778,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064978,群創元大9C購07,TW20Z0649786,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064979,華擎元大9C購04,TW20Z0649794,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064980,牧德元大01購01,TW20Z0649802,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064981,致伸元大9C購01,TW20Z0649810,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064982,新唐元大9C購01,TW20Z0649828,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064983,力成元大9C購04,TW20Z0649836,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064984,同欣電元大9C購06,TW20Z0649844,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064985,台表科元大9C購09,TW20Z0649851,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064986,GIS元大9C購07,TW20Z0649869,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064987,勤誠元大9C購02,TW20Z0649877,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064988,志超元大9C購01,TW20Z0649885,2020/06/16,上市,,RWSCCA
上市認購(售)權證,064989,鈺齊元大01購01,TW20Z0649893,2020/06/16,上市,,RWSCCA
